(,O
83,O
),O
doet,O
",",O
na,O
bijna,O
dertig,O
jaar,O
op,O
de,O
Chrysanten,B-EVE
Troon,I-EVE
",",O
op,O
30,O
april,O
2019,O
troonsafstand,O
.,O

Dat,O
is,O
in,O
ruim,O
twee,O
eeuwen,O
niet,O
meer,O
gebeurd,O
in,O
Japan,B-LOC
.,O

De,O
Raad,B-ORG
van,O
de,O
Keizerlijke,B-ORG
Hofhouding,I-ORG
",",O
geleid,O
door,O
premier,O
Shinzo,B-PER
Abe,I-PER
",",O
bereikte,O
hierover,O
vrijdag,O
een,O
akkoord,O

Truckchauffeur,O
rijdt,O
fietser,O
(,O
13,O
),O
aan,O

Op,O
het,O
kruispunt,O
van,O
de,O
Sint-Lenaartsebaan,B-LOC
en,O
de,O
Antwerpsesteenweg,B-LOC
kwam,O
het,O
gisteren,O
tot,O
een,O
ongeval,O
tussen,O
een,O
vrachtwagen,O
en,O
een,O
13-jarige,O
fietser,O
.,O

Het,O
ongeval,O
gebeurde,O
toen,O
de,O
vrachtwagen,O
afdraaide,O
.,O

Er,O
vielen,O
geen,O
gewonden,O
",",O
er,O
was,O
enkel,O
stoffelijke,O
schade,O
",",O
zegt,O
Evelyn,B-PER
Tiebos,I-PER
",",O
woordvoerster,O
van,O
de,O
politiezone,O
Voorkempen,O
.,O

Israël,B-LOC
laakt,O
verbod,O
op,O
gebruik,O
term,O
',O
Poolse,B-LOC
dodenkampen,O
',O

Een,O
nieuwe,O
Poolse,B-LOC
wet,O
moet,O
het,O
strafbaar,O
maken,O
om,O
nog,O
te,O
praten,O
over,O
',O
de,O
Poolse,B-LOC
dodenkampen,O
',O
.,O

Vanuit,O
Israël,B-LOC
klinkt,O
verontwaardiging,O
.,O

Trump,O
looft,O
zichzelf,O
voor,O
Koreaans,B-LOC
akkoord,O

De,O
Amerikaanse,B-LOC
president,O
Donald,B-PER
Trump,I-PER
steekt,O
menige,O
pluim,O
op,O
zijn,O
hoed,O
voor,O
de,O
historische,O
toenadering,O
tussen,O
Noord-,B-LOC
en,O
Zuid-Korea,B-LOC
.,O

',O
De,O
campagne,O
van,O
de,O
maximale,O
druk,O
heeft,O
ons,O
geholpen,O
om,O
deze,O
stap,O
te,O
bereiken,O
',O
.,O

Ziet,O
u,O
het,O
al,O
gebeuren,O
?,O

De,O
NMBS,B-ORG
die,O
een,O
spoorlijn,O
financiert,O
in,O
Nederland,B-LOC
?,O

Wij,O
eerlijk,O
gezegd,O
niet,O

DE,O
KERN,O

Na,O
jaren,O
lijkt,O
er,O
opnieuw,O
perspectief,O
te,O
zijn,O
voor,O
de,O
IJzeren,B-LOC
Rijn,I-LOC
",",O
de,O
historische,O
spoorverbinding,O
tussen,O
de,O
Antwerpse,B-LOC
haven,O
en,O
het,O
Ruhrgebied,B-LOC
",",O
het,O
hart,O
van,O
de,O
Duitse,B-LOC
zware,O
industrie,O
.,O

Dat,O
hebben,O
we,O
te,O
danken,O
aan,O
Vlaams,B-LOC
minister,O
van,O
Mobiliteit,B-MISC
Ben,B-PER
Weyts,I-PER
(,O
N-VA,B-ORG
),O
en,O
minister-president,O
Geert,B-PER
Bourgeois,I-PER
(,O
N-VA,B-ORG
),O
.,O

Vlaanderen,B-LOC
heeft,O
in,O
dit,O
dossier,O
met,O
succes,O
de,O
leiding,O
genomen,O
en,O
de,O
moeilijkste,O
knoop,O
ontward,O
:,O
die,O
van,O
het,O
tracé,O
.,O

Zorgwekkende,O
trend,O
:,O
België,B-LOC
heeft,O
een,O
huidkankerprobleem,O

Kwaadaardige,O
huidtumoren,O
stijgen,O
elk,O
jaar,O
met,O
5,O
tot,O
9,O
procent,O

België,B-LOC
heeft,O
een,O
huidkankerprobleem,O
.,O

Dat,O
is,O
de,O
slogan,O
van,O
de,O
20ste,O
campagne,O
van,O
Euromelanoma,B-LOC
",",O
het,O
netwerk,O
van,O
Europese,B-LOC
dermatologen,O
.,O

Met,O
37.000,O
nieuwe,O
gevallen,O
van,O
huidkanker,O
per,O
jaar,O
is,O
er,O
dan,O
ook,O
sprake,O
van,O
een,O
zorgwekkende,O
trend,O
",",O
zeggen,O
die,O
huidspecialisten,O
.,O

Volgens,O
Europees,B-LOC
onderzoek,O
zal,O
het,O
aantal,O
kwaadaardige,O
huidtumoren,O
in,O
België,B-LOC
jaarlijks,O
blijven,O
stijgen,O
met,O
5,O
tot,O
9,O
procent,O
.,O

Onderzoek,O
naar,O
mogelijke,O
ontvoeringspoging,O
meisjes,O

Het,O
parket,O
Halle-Vilvoorde,B-MISC
is,O
een,O
onderzoek,O
gestart,O
naar,O
een,O
mogelijke,O
poging,O
tot,O
ontvoering,O
van,O
twee,O
meisjes,O
.,O

Hun,O
moeder,O
trekt,O
alvast,O
aan,O
de,O
alarmbel,O
.,O

Bart,B-PER
De,I-PER
Pauw,I-PER
neemt,O
ontslag,O
als,O
zaakvoerder,O
productiehuis,O

Tv-maker,O
Bart,B-PER
De,I-PER
Pauw,I-PER
is,O
niet,O
langer,O
zaakvoerder,O
van,O
Koeken,B-PER
Troef,I-PER
!,O
",",O
zijn,O
eigen,O
productiehuis,O
.,O

Dat,O
staat,O
in,O
het,O
Staatsblad,B-PRO
.,O

Trump,B-PER
wil,O
tot,O
4.000,O
militairen,O
aan,O
Mexicaanse,B-LOC
grens,O
in,O
afwachting,O
van,O
muur,O

Amerikaans,B-LOC
president,O
Donald,B-PER
Trump,I-PER
zou,O
graag,O
tussen,O
de,O
tweeduizend,O
en,O
vierduizend,O
leden,O
van,O
de,O
nationale,O
garde,O
willen,O
inzetten,O
aan,O
de,O
grens,O
met,O
Mexico,B-LOC
.,O

Dat,O
zei,O
hij,O
donderdag,O
na,O
een,O
evenement,O
in,O
Virginia,B-LOC
",",O
nadat,O
hij,O
woensdag,O
al,O
het,O
bevel,O
had,O
gegeven,O
om,O
de,O
troepen,O
in,O
te,O
zetten,O
.,O

Dat,O
leverde,O
hem,O
veel,O
kritiek,O
op,O
",",O
onder,O
meer,O
omdat,O
er,O
vragen,O
rezen,O
over,O
de,O
wettigheid,O
van,O
die,O
beslissing,O
.,O

Na,O
onderhandelingen,O
van,O
meer,O
dan,O
24,O
uur,O
:,O
doorbraak,O
in,O
Duitse,B-LOC
coalitiegesprekken,O

De,O
partij,O
van,O
huidig,O
Duits,B-PRO
bondskanselier,O
Angela,B-PER
Merkel,I-PER
en,O
de,O
sociaaldemocraten,O
hebben,O
in,O
Duitsland,B-LOC
tijdens,O
de,O
regeringsonderhandelingen,O
een,O
akkoord,O
bereikt,O
.,O

Dat,O
melden,O
meerdere,O
Duitse,B-LOC
media,O
.,O

De,O
onderhandelaars,O
van,O
het,O
kartel,O
CDU-CSU,B-ORG
en,O
de,O
sociaaldemocratische,O
SPD,B-ORG
hebben,O
tot,O
in,O
de,O
vroege,O
uurtjes,O
van,O
vrijdag,O
vergaderd,O
over,O
de,O
basis,O
voor,O
eventuele,O
regeringsonderhandelingen,O
.,O

Europa,B-LOC
:,O
nieuwe,O
veilige,O
haven,O
?,O

Terug,O
uit,O
Washington,B-LOC
",",O
waar,O
de,O
financiële,O
wereld,O
de,O
afgelopen,O
dagen,O
verzamelen,O
blies,O
om,O
te,O
vergaderen,O
over,O
het,O
IMF,B-ORG
en,O
de,O
centrale,O
banken,O
",",O
is,O
het,O
frappant,O
vast,O
te,O
stellen,O
hoe,O
zwakjes,O
en,O
bijna,O
slaapverwekkend,O
de,O
consensus,O
rond,O
de,O
eurozone,O
wel,O
niet,O
is,O
.,O

Na,O
een,O
jarenlange,O
systeemcrisis,O
waarbij,O
het,O
principe,O
van,O
de,O
eurozone,O
an,O
sich,O
vaak,O
ter,O
discussie,O
werd,O
gesteld,O
",",O
heeft,O
Europa,B-LOC
alle,O
schijn,O
van,O
een,O
alleenstaand,O
geval,O
van,O
economische,O
voorspoed,O
en,O
politieke,O
stabiliteit,O
.,O

Maar,O
tot,O
op,O
welke,O
hoogte,O
klopt,O
dat,O
allemaal,O
?,O

Europese,B-ORG
Commissie,I-ORG
voert,O
maatregelen,O
tegen,O
VS-sancties,B-MISC
in,O

Om,O
het,O
internationale,O
nucleaire,O
akkoord,O
met,O
Iran,B-LOC
overeind,O
te,O
houden,O
",",O
heeft,O
de,O
Europese,B-ORG
Commissie,I-ORG
woensdag,O
twee,O
maatregelen,O
goedgekeurd,O
die,O
de,O
Amerikaanse,B-LOC
terugtrekking,O
uit,O
het,O
akkoord,O
moeten,O
counteren,O
.,O

Ze,O
moeten,O
van,O
kracht,O
zijn,O
tegen,O
begin,O
augustus,O
",",O
wanneer,O
de,O
Verenigde,B-LOC
Staten,I-LOC
opnieuw,O
sancties,O
tegen,O
Iran,B-LOC
willen,O
invoeren,O
.,O

Bourgeois,B-PER
laat,O
Energiepact,B-PER
niet,O
los,O

',O
Het,O
regeerakkoord,O
gaat,O
ervan,O
uit,O
dat,O
we,O
een,O
Energiepact,B-MISC
sluiten,O
",",O
maar,O
dan,O
moet,O
het,O
een,O
echt,O
pact,O
zijn,O
.,O
',O

Voor,O
minister-president,O
Geert,B-PER
Bourgeois,I-PER
(,O
N-VA,B-ORG
),O
is,O
het,O
Energiepact,B-MISC
niet,O
dood,O
en,O
begraven,O
.,O

10.000,O
euro,O
hebben,O
ze,O
gekregen,O
voor,O
een,O
nieuw,O
leven,O
:,O
zo,O
gaat,O
het,O
nu,O
met,O
de,O
daklozen,O
in,O
project,O
Axel,B-LOC

Vier,O
van,O
de,O
vijf,O
Antwerpse,B-LOC
daklozen,O
hebben,O
onderdak,O
na,O
deelname,O
aan,O
tv-programma,O
en,O
gift,O
van,O
10.000,O
euro,O

Drie,O
van,O
de,O
vijf,O
daklozen,O
die,O
10.000,O
euro,O
hebben,O
gekregen,O
voor,O
Project,B-PER
Axel,I-PER
",",O
hebben,O
een,O
appartement,O
en,O
een,O
job,O
gevonden,O
.,O

Een,O
vierde,O
heeft,O
voorlopig,O
alleen,O
een,O
dak,O
boven,O
zijn,O
hoofd,O
en,O
rolstoelpatiënt,O
Graeme,B-PER
heeft,O
geen,O
van,O
beide,O
.,O

Maar,O
wat,O
is,O
nu,O
de,O
echte,O
eindbalans,O
van,O
dit,O
experiment,O
?,O

Vanhengel,B-PER
:,O
',O
N-VA,B-ORG
niet,O
geschikt,O
om,O
Brussel,B-LOC
te,O
besturen,O
',O

De,O
Brusselse,B-LOC
minister,O
Guy,B-PER
Vanhengel,I-PER
vindt,O
dat,O
de,O
N-VA,B-ORG
niet,O
in,O
staat,O
is,O
om,O
Brussel,B-LOC
te,O
besturen,O
aangezien,O
die,O
partij,O
',O
Brussel,B-LOC
niet,O
als,O
gewest,O
wil,O
',O
.,O

Hij,O
reageert,O
daarmee,O
op,O
uitspraken,O
van,O
MR-kopstuk,B-MISC
Didier,B-PER
Reynders,I-PER
.,O

Tien,O
jaar,O
afzien,O
na,O
medische,O
blunder,O

Collega,O
leerkracht,O
schrijft,O
boek,O
over,O
Pedrouchka,B-PER
",",O
die,O
aan,O
chronische,O
zenuwpijn,O
lijdt,O

Na,O
een,O
fout,O
gelopen,O
medische,O
ingreep,O
kampt,O
de,O
Dadizeelse,B-LOC
Pedrouchka,B-PER
Samyn,I-PER
al,O
meer,O
dan,O
tien,O
jaar,O
met,O
chronische,O
pijn,O
.,O

Ze,O
schreef,O
haar,O
ervaringen,O
op,O
in,O
een,O
dagboek,O
.,O

Die,O
dagboekfragmenten,O
werden,O
nu,O
door,O
haar,O
collega,O
in,O
een,O
boek,O
gegoten,O
.,O

SP.A,B-ORG
eist,O
ontslag,O
van,O
topman,O
Voedselagentschap,B-MISC

SP.A,B-ORG
stelt,O
de,O
positie,O
van,O
Herman,B-PER
Diricks,I-PER
",",O
topman,O
van,O
het,O
Federaal,B-ORG
Voedselagentschap,I-ORG
(,O
FAVV,B-ORG
),O
",",O
in,O
vraag,O
.,O

De,O
oppositiepartij,O
verwijt,O
Diricks,B-PER
een,O
te,O
weinig,O
kordaat,O
optreden,O
en,O
slechte,O
communicatie,O
na,O
het,O
schandaal,O
rond,O
gesjoemel,O
met,O
vlees,O
bij,O
het,O
vleesverwerkend,O
bedrijf,O
Veviba,B-PER
.,O

Britten,O
bedreigen,O
Rusland,B-LOC
na,O
mogelijke,O
vergiftiging,O
ex-spion,O

londen,O

De,O
Britse,B-LOC
minister,O
van,O
Buitenlandse,B-MISC
Zaken,I-MISC
Boris,B-PER
Johnson,I-PER
heeft,O
gewaarschuwd,O
dat,O
Groot-Brittannië,B-LOC
krachtig,O
zal,O
reageren,O
als,O
blijkt,O
dat,O
Rusland,B-LOC
iets,O
te,O
maken,O
heeft,O
met,O
de,O
vermoedelijke,O
vergiftiging,O
van,O
een,O
gewezen,O
Russische,B-LOC
spion,O
en,O
zijn,O
dochter,O
in,O
het,O
Britse,B-LOC
Salisbury,B-ORG
dit,O
weekend,O
.,O

Theo,B-PER
Francken,I-PER
haalt,O
zich,O
de,O
woede,O
van,O
internet,O
op,O
de,O
hals,O
.,O

Rommel,B-PER
moet,O
je,O
#,O
opkuisen,O
",",O
mensen,O
niet,O

Staatssecretaris,O
Theo,B-PER
Francken,I-PER
voor,O
Asiel,B-MISC
en,O
Migratie,B-MISC
heeft,O
voor,O
heel,O
wat,O
ophef,O
gezorgd,O
met,O
een,O
bericht,O
over,O
vluchtelingen,O
in,O
het,O
Brusselse,B-LOC
Maximiliaanpark,I-LOC
op,O
Facebook,B-LOC
.,O

Het,O
was,O
niet,O
zozeer,O
de,O
inhoud,O
waar,O
mensen,O
over,O
vielen,O
",",O
als,O
wel,O
de,O
hashtag,O
die,O
de,O
N-VA'er,B-MISC
gebruikte,O
:,O
#,O
opkuisen,O
.,O

Ranzige,O
taal,O
",",O
degoutant,O
en,O
intriest,O
",",O
klinkt,O
het,O
onder,O
meer,O
op,O
internet,O
.,O

Apple,B-ORG
wil,O
muziekapplicatie,O
Shazam,B-PER
opkopen,O

De,O
Amerikaanse,B-LOC
technologiereus,O
Apple,B-ORG
staat,O
kort,O
bij,O
een,O
akkoord,O
over,O
de,O
overname,O
van,O
Shazam,B-PER
",",O
de,O
onderneming,O
die,O
de,O
gelijknamige,O
muziekherkenningsapp,O
ontwikkelde,O
.,O

Dat,O
meldt,O
het,O
financieel,O
nieuwsagentschap,O
Bloomberg,B-PER
op,O
basis,O
van,O
een,O
bron,O
die,O
de,O
onderhandelingen,O
opvolgt,O
.,O

De,O
deal,O
over,O
de,O
verwerving,O
van,O
de,O
Londense,B-LOC
app-fabrikant,O
kan,O
mogelijk,O
maandag,O
al,O
officieel,O
worden,O
aangekondigd,O
.,O

Nieuwe,O
wending,O
in,O
affaire,O
tussen,O
Trump,B-LOC
en,O
pornoster,O
:,O
Stormy,B-PER
Daniels,I-PER
reageert,O
voor,O
het,O
eerst,O
zelf,O

De,O
ex-pornoster,O
Stormy,B-PER
Daniels,I-PER
heeft,O
voor,O
het,O
eerst,O
zelf,O
gereageerd,O
op,O
de,O
geruchten,O
over,O
haar,O
vermeende,O
seksuele,O
affaire,O
met,O
Donald,B-PER
Trump,I-PER
.,O

Toch,O
blijft,O
een,O
opmerkelijk,O
interview,O
uit,O
2011,O
de,O
vrouw,O
nog,O
steeds,O
achtervolgen,O
.,O

Rusland,B-LOC
test,O
onoverwinnelijke,O
hypersonische,O
raket,O
die,O
in,O
een,O
kwartier,O
België,B-LOC
kan,O
bereiken,O

Het,O
Russische,B-LOC
ministerie,O
van,O
Defensie,B-MISC
heeft,O
vrijdag,O
beelden,O
gepubliceerd,O
van,O
een,O
tweede,O
reeks,O
testlanceringen,O
van,O
hun,O
splinternieuwe,O
hypersonische,O
raket,O
.,O

De,O
raket,O
haalt,O
zo'n,O
6500,O
kilometer,O
per,O
uur,O
en,O
heeft,O
volgens,O
Rusland,B-LOC
een,O
onbeperkt,O
bereik,O
",",O
waardoor,O
het,O
tuig,O
onoverwinnelijk,O
wordt,O
genoemd,O
.,O

De,O
testen,O
zetten,O
extra,O
druk,O
op,O
de,O
relatie,O
tussen,O
het,O
land,O
en,O
het,O
Westen,B-LOC
",",O
die,O
momenteel,O
al,O
woelig,O
is,O
na,O
de,O
vergiftiging,O
van,O
de,O
Russische,B-LOC
spion,O
en,O
de,O
wereldwijde,O
uitwijzing,O
van,O
meer,O
dan,O
150,O
Russische,B-LOC
diplomaten,O
.,O

Franse,B-LOC
oud-minister,O
Guéant,B-PER
ondervraagd,O
in,O
zaak,O
',O
Kazachgate,B-PRO
',O

Claude,B-PER
Guéant,I-PER
(,O
72,O
),O
",",O
secretaris-generaal,O
van,O
het,O
Elysée,B-LOC
onder,O
president,O
Nicolas,B-PER
Sarkozy,I-PER
en,O
nadien,O
onder,O
diezelfde,O
president,O
minister,O
van,O
Binnenlandse,B-MISC
Zaken,I-MISC
",",O
is,O
volgens,O
de,O
Franse,B-LOC
krant,O
Journal,B-PRO
du,I-PRO
Dimanche,I-PRO
ondervraagd,O
in,O
het,O
kader,O
van,O
het,O
onderzoek,O
naar,O
',O
Kazachgate,B-PER
',O
.,O

Transmigranten,O
ondermijnen,O
onze,O
sociale,O
zekerheid,O
niet,O

Asielbeleid,O
-,O
John,B-PER
Crombez,I-PER
en,O
Wouter,B-PER
Beke,I-PER
pikken,O
hete,O
aardappel,O
Bart,B-PER
De,I-PER
Wever,I-PER
op,O

Geen,O
enkele,O
partij,O
is,O
voor,O
open,O
grenzen,O
.,O

Maar,O
de,O
enkele,O
honderden,O
transmigranten,O
in,O
Brussel,B-LOC
stellen,O
de,O
politiek,O
voor,O
een,O
heel,O
specifieke,O
uitdaging,O
:,O
hoe,O
vang,O
je,O
mensen,O
op,O
die,O
alleen,O
maar,O
in,O
Engeland,B-LOC
willen,O
geraken,O
?,O

Antiterreurmaatregel,O
federale,O
regering,O
vernietigd,O
:,O
Ontoelaatbare,O
beperking,O
vrijheid,O
van,O
meningsuiting,O

Door,O
de,O
bewijsvoering,O
voor,O
het,O
aanzetten,O
tot,O
terrorisme,O
te,O
vergemakkelijken,O
grijpt,O
de,O
regering,O
te,O
sterk,O
in,O
op,O
de,O
vrijheid,O
van,O
meningsuiting,O
.,O

Dat,O
zegt,O
het,O
Grondwettelijk,B-ORG
Hof,I-ORG
vandaag,O
in,O
een,O
nieuw,O
arrest,O
.,O

Het,O
Hof,B-ORG
vernietigt,O
daarmee,O
een,O
van,O
de,O
maatregelen,O
van,O
de,O
federale,O
regering,O
in,O
de,O
strijd,O
tegen,O
terreur,O
.,O

Rechtbank,O
VS,B-LOC
veroordeelt,O
',O
kwaadwillig,O
',O
Monsanto,B-LOC
tot,O
miljoenenboete,O

De,O
jury,O
van,O
de,O
rechtbank,O
in,O
San,B-LOC
Francisco,I-LOC
heeft,O
de,O
Amerikaanse,B-LOC
agrochemiereus,O
Monsanto,B-LOC
veroordeeld,O
tot,O
een,O
boete,O
van,O
290,O
miljoen,O
euro,O
nadat,O
een,O
tuinier,O
het,O
bedrijf,O
had,O
aangeklaagd,O
.,O

Opperrechter,O
wordt,O
rebel,O

Warschau,B-LOC

Ze,O
was,O
een,O
dag,O
gedwongen,O
met,O
pensioen,O
",",O
maar,O
dat,O
hield,O
Polens,B-PER
opperrechter,O
Malgorzata,B-PER
Gersdorf,I-PER
gisteren,O
niet,O
tegen,O
om,O
toch,O
naar,O
het,O
Hooggerechtshof,B-ORG
te,O
gaan,O
.,O

Samen,O
met,O
honderden,O
betogers,O
tegen,O
de,O
ook,O
door,O
Europa,B-LOC
aangevochten,O
hervorming,O
van,O
de,O
justitie,O
door,O
de,O
rechtse,O
regering,O
in,O
Polen,B-LOC
.,O

Kunnen,O
de,O
Turken,B-LOC
nu,O
opgelucht,O
ademhalen,O
?,O

Na,O
twee,O
jaar,O
',O
staat,O
van,O
beleg,O
',O
heft,O
Turkije,B-LOC
de,O
noodtoestand,O
op,O
.,O

In,O
dat,O
systeem,O
hadden,O
burgers,O
minder,O
verweer,O
tegen,O
de,O
staat,O
.,O

Maar,O
zolang,O
Erdogan,B-PER
het,O
',O
Gülenprobleem,B-MISC
',O
vreest,O
",",O
blijft,O
de,O
perfecte,O
rechtsstaat,O
buiten,O
bereik,O
.,O

Belangrijke,O
wegenwerken,O
in,O
het,O
verschiet,O

Het,O
gemeentebestuur,O
van,O
Zemst,B-MISC
plant,O
riolerings-,O
en,O
wegenwerken,O
in,O
Elewijt,B-LOC
en,O
maakt,O
werk,O
van,O
eenrichtingsverkeer,O
in,O
Kreupelstraat,B-LOC
en,O
Warandeweg,B-LOC
in,O
Eppegem,B-LOC
.,O

Man,O
schiet,O
zichzelf,O
dood,O
bij,O
Witte,B-LOC
Huis,I-LOC

Het,O
Witte,B-LOC
Huis,I-LOC
werd,O
zaterdag,O
even,O
afgesloten,O
omdat,O
er,O
schoten,O
zijn,O
gelost,O
nabij,O
de,O
woning,O
van,O
de,O
presidentiële,O
residentie,O
.,O

Volgens,O
de,O
Amerikaanse,B-LOC
Secret,B-PER
Service,I-PER
gaat,O
het,O
om,O
een,O
man,O
die,O
zichzelf,O
verwondde,O
met,O
een,O
vuurwapen,O
.,O

De,O
man,O
is,O
inmiddels,O
overleden,O
.,O

Kim,B-PER
Jong-un,I-PER
gebruikte,O
Braziliaans,B-LOC
paspoort,O
om,O
westerse,O
landen,O
te,O
bezoeken,O

De,O
Noord-Koreaanse,B-LOC
leider,O
Kim,B-PER
Jong-un,I-PER
en,O
zijn,O
overleden,O
vader,O
Kim,B-PER
Jong-il,I-PER
gebruikten,O
in,O
de,O
jaren,O
negentig,O
valse,O
Braziliaanse,B-LOC
paspoorten,O
om,O
naar,O
het,O
westen,O
te,O
kunnen,O
reizen,O
.,O

Dat,O
meldt,O
persbureau,O
Reuters,B-ORG
",",O
dat,O
voor,O
het,O
eerst,O
kopieën,O
van,O
die,O
paspoorten,O
in,O
handen,O
kreeg,O
.,O

Vertrouwen,O
in,O
aandeel,O
Bpost,B-PER
ebt,O
verder,O
weg,O

Het,O
aandeel,O
Bpost,B-PER
verloor,O
gisteren,O
nog,O
maar,O
eens,O
"5,39",O
procent,O
",",O
na,O
de,O
klap,O
van,O
vorige,O
week,O
.,O

Aandeelhouders,O
zijn,O
het,O
vertrouwen,O
kwijt,O
.,O

Aardbevingen,O
in,O
Limburg,B-LOC
?,O

In,O
het,O
nieuws,O
worden,O
regelmatig,O
aardbevingen,O
gemeld,O
;,O
helaas,O
vaak,O
met,O
vele,O
slachtoffers,O
tot,O
gevolg,O
.,O

Deze,O
grote,O
aardbevingen,O
komen,O
bijna,O
altijd,O
voor,O
in,O
dezelfde,O
gebieden,O
:,O
Mexico,B-LOC
",",O
Columbia,B-PRO
",",O
Peru,B-LOC
",",O
Chili,B-LOC
",",O
Centraal-Azië,B-LOC
en,O
ook,O
dichter,O
bij,O
ons,O
in,O
Turkije,B-LOC
en,O
Italië,B-LOC
.,O

Ik,O
hoor,O
jullie,O
al,O
denken,O
:,O
Dat,O
kan,O
bij,O
ons,O
toch,O
niet,O
?,O

Dat,O
heb,O
ik,O
hier,O
nog,O
nooit,O
mee,O
gemaakt,O
!,O
.,O

Echter,O
ook,O
bij,O
ons,O
kunnen,O
er,O
aardbevingen,O
voorkomen,O
maar,O
deze,O
zijn,O
",",O
gelukkig,O
",",O
minder,O
hevig,O
dan,O
in,O
bovenvermelde,O
gebieden,O
.,O

Ken,O
Loach,B-PER
verdeelt,O
de,O
Franstalige,B-MISC
politiek,O

Het,O
protest,O
van,O
premier,O
Michel,B-PER
tegen,O
het,O
eredoctoraat,O
voor,O
Ken,B-PER
Loach,I-PER
zet,O
zijn,O
MR,B-ORG
op,O
ramkoers,O
met,O
de,O
PS,B-ORG
(,O
en,O
de,O
ULB,B-ORG
),O
.,O

Oprechte,O
verontwaardiging,O
of,O
ook,O
een,O
electorale,O
zet,O
?,O

Burgemeester,O
:,O
',O
Dit,O
was,O
een,O
mislukte,O
terroristische,O
aanslag,O
',O

Bij,O
de,O
explosie,O
van,O
maandag,O
aan,O
het,O
busstation,O
Port,B-LOC
Authority,I-LOC
in,O
Manhattan,B-LOC
",",O
zijn,O
vier,O
gewonden,O
gevallen,O
.,O

Volgens,O
de,O
burgemeester,O
van,O
New,B-LOC
York,I-LOC
gaat,O
het,O
om,O
een,O
terroristische,O
aanslag,O
.,O

Parket,O
onderzoekt,O
of,O
kiescampagne,O
van,O
Macron,B-PER
onregelmatig,O
gefinancierd,O
werd,O

Het,O
Franse,B-LOC
parket,O
heeft,O
een,O
vooronderzoek,O
geopend,O
naar,O
mogelijke,O
onregelmatige,O
financiering,O
door,O
de,O
stad,O
en,O
de,O
metropool,O
Lyon,B-LOC
van,O
de,O
kiescampagne,O
van,O
president,O
Emmanuel,B-PER
Macron,I-PER
.,O

Dat,O
is,O
maandag,O
vernomen,O
van,O
bronnen,O
dichtbij,O
het,O
onderzoek,O
.,O

Behalve,O
onregelmatige,O
financiering,O
gaat,O
het,O
om,O
verduistering,O
van,O
publieke,O
fondsen,O
",",O
misbruik,O
van,O
sociale,O
tegoeden,O
en,O
heling,O
.,O

Waarschuwingsfase,O
hitte,O
en,O
ozonplan,O
geactiveerd,O

Naar,O
aanleiding,O
van,O
de,O
hoge,O
temperaturen,O
en,O
de,O
verwachte,O
hoge,O
ozonconcentraties,O
wordt,O
de,O
waarschuwingsfase,O
van,O
het,O
hitte-,O
en,O
ozonplan,O
in,O
de,O
accordeongemeente,O
geactiveerd,O
.,O

Vanaf,O
heden,O
zijn,O
maatregelen,O
nodig,O
om,O
senioren,O
",",O
zuigelingen,O
en,O
jonge,O
kinderen,O
te,O
beschermen,O
tegen,O
de,O
hitte,O
en,O
luchtvervuiling,O
",",O
stelt,O
schepen,O
Els,B-PER
Kindt,I-PER
(,O
CD,B-MISC
&,O
V,O
),O
.,O

Luchtmachtchef,O
Vansina,B-PER
heeft,O
Lockheed-memo's,B-MISC
over,O
vervanging,O
F16's,B-MISC
nooit,O
gezien,O

Generaal-majoor,O
van,O
de,O
luchtmacht,O
Frederik,B-PER
Vansina,I-PER
heeft,O
de,O
twee,O
memo's,O
van,O
de,O
Amerikaanse,B-LOC
vliegtuigbouwer,O
Lockheed-Martin,B-ORG
over,O
een,O
mogelijke,O
levensduurverlenging,O
van,O
de,O
Belgische,B-LOC
F-16's,B-MISC
nooit,O
gezien,O
.,O

Dat,O
zei,O
de,O
luchtmachtbaas,O
woensdag,O
in,O
de,O
commissie,O
Defensie,B-MISC
in,O
de,O
Kamer,B-ORG
.,O

Vansina,B-PER
bevestigde,O
wel,O
dat,O
hij,O
van,O
het,O
bestaan,O
van,O
de,O
studies,O
wist,O
.,O

Erdogan,B-PER
wil,O
meer,O
geld,O
van,O
Europa,B-LOC
voor,O
opvang,O
Syrische,B-LOC
vluchtelingen,O
in,O
Turkije,B-LOC

Turkije,B-LOC
heeft,O
meer,O
geld,O
nodig,O
van,O
de,O
Europese,B-ORG
Unie,I-ORG
voor,O
de,O
opvang,O
van,O
de,O
miljoenen,O
Syrische,B-LOC
en,O
Iraakse,B-LOC
vluchtelingen,O
in,O
het,O
land,O
.,O

Dat,O
zei,O
de,O
Turkse,B-LOC
president,O
Recep,B-PER
Tayyip,I-PER
Erdogan,I-PER
dinsdag,O
aan,O
de,O
Algemene,B-ORG
Vergadering,I-ORG
van,O
de,O
Verenigde,B-ORG
Naties,I-ORG
in,O
New,B-LOC
York,I-LOC
.,O

',O
We,O
hebben,O
onvoldoende,O
hulp,O
gekregen,O
van,O
de,O
internationale,O
gemeenschap,O
",",O
en,O
zeker,O
niet,O
van,O
